county,year,population,population_year_used,total_crashes,crashes_per_100k,impaired_crashes,impaired_crashes_per_100k,fatalities,injuries,owi_probation_cases,owi_probation_per_100k,owi_reincarcerated,unemployment_rate,median_household_income,liquor_sale_dollars,liquor_volume_liters,liquor_bottles_sold,liquor_dollars_per_100k
WINNESHIEK,2025,19723,2024,124,628.708,4,20.281,2,49,0,0.000,0,3.273,,2130774,110997,125302,10803496.425
WINNESHIEK,2026,19723,2024,0,0.000,0,0.000,0,0,0,0.000,0,,,286545,17059,18189,1452847.691
WOODBURY,2000,103877,2000,0,0.000,0,0.000,0,0,0,0.000,0,2.600,,,,,
WOODBURY,2001,103311,2001,0,0.000,0,0.000,0,0,0,0.000,0,3.192,,,,,
WOODBURY,2002,102981,2002,0,0.000,0,0.000,0,0,0,0.000,0,3.842,,,,,
WOODBURY,2003,102441,2003,0,0.000,0,0.000,0,0,0,0.000,0,4.625,,,,,
WOODBURY,2004,102330,2004,0,0.000,0,0.000,0,0,0,0.000,0,4.983,,,,,
WOODBURY,2005,101211,2005,0,0.000,0,0.000,0,0,0,0.000,0,4.883,,,,,
WOODBURY,2006,101427,2006,0,0.000,0,0.000,0,0,0,0.000,0,4.225,,,,,
WOODBURY,2007,101382,2007,0,0.000,0,0.000,0,0,0,0.000,0,3.892,,,,,
WOODBURY,2008,101971,2008,0,0.000,0,0.000,0,0,0,0.000,0,3.767,,,,,
WOODBURY,2009,102831,2009,0,0.000,0,0.000,0,0,0,0.000,0,5.767,,,,,
WOODBURY,2010,102172,2010,0,0.000,0,0.000,0,0,0,0.000,0,6.658,,,,,
WOODBURY,2011,102720,2011,0,0.000,0,0.000,0,0,0,0.000,0,5.792,,,,,
WOODBURY,2012,102321,2012,0,0.000,0,0.000,0,0,0,0.000,0,5.208,45289,,,,
WOODBURY,2013,102284,2013,0,0.000,0,0.000,0,0,0,0.000,0,4.792,45856,,,,
WOODBURY,2014,102292,2014,2162,2113.557,128,125.132,14,785,0,0.000,0,4.392,46015,,,,
WOODBURY,2015,102492,2015,2358,2300.667,133,129.766,13,913,0,0.000,0,3.750,46720,,,,
WOODBURY,2016,102686,2016,2354,2292.425,138,134.390,10,1092,255,248.330,5,3.525,49010,,,,
WOODBURY,2017,102132,2017,2337,2288.215,137,134.140,8,959,233,228.136,8,3.208,51350,,,,
WOODBURY,2018,102515,2018,2381,2322.587,132,128.762,5,936,280,273.131,14,2.567,55483,,,,
WOODBURY,2019,103107,2019,2473,2398.479,127,123.173,12,967,280,271.563,11,2.675,59224,,,,
WOODBURY,2020,105941,2020,2170,2048.310,142,134.037,10,860,227,214.270,9,5.333,60768,,,,
WOODBURY,2021,105801,2021,2255,2131.360,134,126.653,8,930,252,238.183,6,4.000,63061,,,,
WOODBURY,2022,105674,2022,2258,2136.760,149,141.000,5,966,248,234.684,6,2.900,68399,,,,
WOODBURY,2023,106544,2023,2311,2169.057,129,121.077,9,951,0,0.000,0,2.917,70147,,,,
WOODBURY,2024,107257,2024,2402,2239.481,120,111.881,11,904,0,0.000,0,2.992,,,,,
WOODBURY,2025,107257,2024,1010,941.663,68,63.399,7,370,0,0.000,0,3.673,,14566106,749446,1076369,13580564.299
WOODBURY,2026,107257,2024,0,0.000,0,0.000,0,0,0,0.000,0,,,2008589,103757,150051,1872688.188
WORTH,2000,7909,2000,0,0.000,0,0.000,0,0,0,0.000,0,2.950,,,,,
WORTH,2001,7801,2001,0,0.000,0,0.000,0,0,0,0.000,0,3.358,,,,,
WORTH,2002,7794,2002,0,0.000,0,0.000,0,0,0,0.000,0,4.175,,,,,
WORTH,2003,7719,2003,0,0.000,0,0.000,0,0,0,0.000,0,4.092,,,,,
WORTH,2004,7708,2004,0,0.000,0,0.000,0,0,0,0.000,0,4.125,,,,,
WORTH,2005,7715,2005,0,0.000,0,0.000,0,0,0,0.000,0,4.650,,,,,
WORTH,2006,7618,2006,0,0.000,0,0.000,0,0,0,0.000,0,3.758,,,,,
WORTH,2007,7623,2007,0,0.000,0,0.000,0,0,0,0.000,0,3.742,,,,,
WORTH,2008,7605,2008,0,0.000,0,0.000,0,0,0,0.000,0,5.133,,,,,
WORTH,2009,7541,2009,0,0.000,0,0.000,0,0,0,0.000,0,7.217,,,,,
WORTH,2010,7598,2010,0,0.000,0,0.000,0,0,0,0.000,0,7.333,,,,,
WORTH,2011,7561,2011,0,0.000,0,0.000,0,0,0,0.000,0,6.450,,,,,
WORTH,2012,7496,2012,0,0.000,0,0.000,0,0,0,0.000,0,5.417,50603,,,,
WORTH,2013,7489,2013,0,0.000,0,0.000,0,0,0,0.000,0,5.150,50476,,,,
WORTH,2014,7557,2014,105,1389.440,5,66.164,1,33,0,0.000,0,4.558,49977,,,,
WORTH,2015,7503,2015,97,1292.816,3,39.984,2,33,0,0.000,0,3.958,48459,,,,
WORTH,2016,7471,2016,82,1097.577,4,53.540,3,35,0,0.000,0,3.125,49472,,,,
WORTH,2017,7455,2017,100,1341.382,4,53.655,0,40,0,0.000,0,2.758,50880,,,,
WORTH,2018,7413,2018,90,1214.083,4,53.959,2,27,1,13.490,0,2.525,54329,,,,
WORTH,2019,7381,2019,94,1273.540,2,27.097,2,32,3,40.645,0,2.500,57130,,,,
WORTH,2020,7443,2020,88,1182.319,3,40.306,0,18,16,214.967,0,4.800,60442,,,,
WORTH,2021,7374,2021,109,1478.167,1,13.561,3,19,3,40.683,0,3.533,63795,,,,
WORTH,2022,7316,2022,109,1489.885,7,95.681,2,27,2,27.337,0,2.525,69897,,,,
WORTH,2023,7322,2023,96,1311.117,4,54.630,0,43,0,0.000,0,2.617,76875,,,,
WORTH,2024,7307,2024,98,1341.180,10,136.855,4,35,0,0.000,0,2.525,,,,,
WORTH,2025,7307,2024,34,465.307,3,41.057,1,14,0,0.000,0,3.064,,578180,31629,44906,7912691.802
WORTH,2026,7307,2024,0,0.000,0,0.000,0,0,0,0.000,0,,,79082,4482,5917,1082276.310
WRIGHT,2000,14334,2000,0,0.000,0,0.000,0,0,0,0.000,0,2.633,,,,,
WRIGHT,2001,14055,2001,0,0.000,0,0.000,0,0,0,0.000,0,3.358,,,,,
WRIGHT,2002,13819,2002,0,0.000,0,0.000,0,0,0,0.000,0,4.008,,,,,
WRIGHT,2003,13624,2003,0,0.000,0,0.000,0,0,0,0.000,0,4.567,,,,,
WRIGHT,2004,13537,2004,0,0.000,0,0.000,0,0,0,0.000,0,4.575,,,,,
WRIGHT,2005,13377,2005,0,0.000,0,0.000,0,0,0,0.000,0,4.300,,,,,
WRIGHT,2006,13187,2006,0,0.000,0,0.000,0,0,0,0.000,0,3.575,,,,,
WRIGHT,2007,13039,2007,0,0.000,0,0.000,0,0,0,0.000,0,3.933,,,,,
WRIGHT,2008,12878,2008,0,0.000,0,0.000,0,0,0,0.000,0,4.367,,,,,
WRIGHT,2009,12716,2009,0,0.000,0,0.000,0,0,0,0.000,0,7.458,,,,,
WRIGHT,2010,13229,2010,0,0.000,0,0.000,0,0,0,0.000,0,7.242,,,,,
WRIGHT,2011,13034,2011,0,0.000,0,0.000,0,0,0,0.000,0,6.917,,,,,
WRIGHT,2012,13020,2012,0,0.000,0,0.000,0,0,0,0.000,0,5.342,45713,,,,
WRIGHT,2013,12982,2013,0,0.000,0,0.000,0,0,0,0.000,0,4.492,45205,,,,
WRIGHT,2014,12906,2014,214,1658.143,8,61.987,4,72,0,0.000,0,4.100,43082,,,,
WRIGHT,2015,12841,2015,159,1238.221,10,77.876,1,53,0,0.000,0,3.858,43698,,,,
WRIGHT,2016,12839,2016,211,1643.430,12,93.465,0,54,7,54.521,0,4.425,46071,,,,
WRIGHT,2017,12765,2017,163,1276.929,6,47.004,1,46,7,54.837,1,3.675,48935,,,,
WRIGHT,2018,12690,2018,173,1363.278,7,55.162,1,52,9,70.922,0,2.858,50198,,,,
